name,lon,lat,extId
REGEN-BETTMANNSAEGE (Germany),13.186393,48.997782,008026466
REGENSBURG HBF (Germany),12.099723,49.01167,008026294
REGENSTAUF (Germany),12.12528,49.122219,008026278
REGENSDORF-WATT (Switzerland),8.471668,47.43694,008503526
REGENSBURG-BURGWEINTING (Germany),12.146665,48.990554,008085234
REGENSBURG-PRUEFENING (Germany),12.049168,49.01194,008026309
REGENSBURG BAHNHOFSTRASSE (FERNBUSHALT) (Germany),12.098887,49.012497,008017672
REGELSBRUNN (Austria),16.780559,48.106942,008102930
BREGENZ (Austria),9.739722,47.503055,008102336
REGENSBURG HBF (Germany),12.099723,49.01167,008026294
REGENSBURG-BURGWEINTING (Germany),12.146665,48.990554,008085234
REGENSBURG-PRUEFENING (Germany),12.049168,49.01194,008026309
REGENSBURG BAHNHOFSTRASSE (FERNBUSHALT) (Germany),12.098887,49.012497,008017672
REGENSTAUF (Germany),12.12528,49.122219,008026278
REGENSDORF-WATT (Switzerland),8.471668,47.43694,008503526
REGEN (Germany),13.136386,48.968612,008026465
RAVENSBURG (Germany),9.606107,47.784445,008029153
BREGENZ RIEDENBURG (Austria),9.721393,47.492781,008102335
RABENSBURG (Austria),16.894444,48.65194,008102826
REGIS-BREITINGEN (Germany),12.426113,51.083612,008023561
ROWLEY REGIS (United Kingdom),-2.02944,52.474441,007046060
BOGNOR REGIS (United Kingdom),-0.674999,50.78472,007052530
BREITUNGEN(WERRA) (Germany),10.322223,50.752503,008016132
MEITINGEN (Germany),10.848056,48.54611,008002063
GUNDELFINGEN(BREISGAU) (Germany),7.874164,48.043891,008014347
DEITINGEN (Switzerland),7.619724,47.21861,008500209
MEITINGEN-HERBERTSH. (Germany),10.848056,48.529444,008002064
UNTERMEITINGEN-LAGER (Germany),10.844443,48.183332,008002183
REGENSBURG-BURGWEINTING (Germany),12.146665,48.990554,008085234
REHAU (Germany),12.032502,50.250554,008026039
REHAINVILLER CENTRE (France),6.470274,48.562776,008711713
"ZUERICH, REHALP (Switzerland)",8.583053,47.351111,008591315
ZUERICH REHALP (Switzerland),8.583332,47.351111,008503069
REHNA (Germany),11.04972,53.774164,008058195
REHON (France),5.755559,49.499164,008719444
REHFELDE (Germany),13.922781,52.528331,008003267
REHWEILER (Germany),7.44056,49.485276,008019732
REHON POSTE (France),5.754166,49.504441,008747757
REHLINGEN-S.-FREMERS (Germany),6.647775,49.41,008025348
REHAU (Germany),12.032502,50.250554,008026039
POTSDAM-REHBRUECKE (Germany),13.098335,52.358336,008003501
REHON (France),5.755559,49.499164,008719444
REHNA (Germany),11.04972,53.774164,008058195
VOHBURG (Germany),11.607222,48.739171,008026326
REHFELDE (Germany),13.922781,52.528331,008003267
FROHBURG (Germany),12.559171,51.069166,008023535
REHWEILER (Germany),7.44056,49.485276,008019732
HETSCHBURG (Germany),11.298335,50.912781,008016027
REHON POSTE (France),5.754166,49.504441,008747757
REHNA (Germany),11.04972,53.774164,008058195
BREHNA (Germany),12.222219,51.55444,008023150
MOCKREHNA (Germany),12.819445,51.505556,008023403
WALDDREHNA (Germany),13.617219,51.772779,008004353
REHAU (Germany),12.032502,50.250554,008026039
REHON (France),5.755559,49.499164,008719444
REHFELDE (Germany),13.922781,52.528331,008003267
REHWEILER (Germany),7.44056,49.485276,008019732
REHON POSTE (France),5.754166,49.504441,008747757
REHLINGEN-S.-FREMERS (Germany),6.647775,49.41,008025348
REICHELSHEIM(WETT) (Germany),8.874448,50.360277,008011399
REICHELSHEIM(WET)BEI (Germany),8.821115,50.359171,008011386
REICHELSHEIM(WET)WEC (Germany),8.843615,50.359441,008011400
REICHELSDORFER KELLER (Germany),11.040282,49.368056,008022373
REICHOLZHEIM (Germany),9.527496,49.728614,008029772
REILSHEIM (Germany),8.778892,49.353889,008014170
NUERNBERG-REICHELSDORF (Germany),11.03861,49.382223,008022372
REICHENAU-TAMINS (Switzerland),9.413054,46.823893,008509183
REICHENHALL BAD (Germany),12.881947,47.731112,008020105
REICHENSCHWAND (Germany),11.373332,49.515003,008022311
REICHENBACH IM KANDERTAL (Switzerland),7.689723,46.625277,008507480
REICHENBACH(VOGTL) OB BF (Germany),12.293054,50.627778,008006704
REICHENBACH(FILS) (Germany),9.46361,48.708059,008029061
"REICHENBACH KURPARK, WALDBRONN (Germany)",8.473052,48.918892,008011731
REICHENBACH(B. ETTLINGEN) (Germany),8.479444,48.920555,008040632
REICHENBACH(OBERLAUSITZ) (Germany),14.796388,51.13556,008006091
DAHN-REICHENBACH (Germany),7.799724,49.138885,008019674
REICHENBURG (Switzerland),8.982498,47.172774,008503223
REICHENAU-TAMINS (Switzerland),9.413054,46.823893,008509183
UNTERREICHENBACH (Germany),8.711392,48.826942,008029468
REICHENBACH(FILS) (Germany),9.46361,48.708059,008029061
REICHENBACH(B. ETTLINGEN) (Germany),8.479444,48.920555,008040632
REICHENBACH(OBERLAUSITZ) (Germany),14.796388,51.13556,008006091
REICHENBACH(VOGTL) OB BF (Germany),12.293054,50.627778,008006704
"REICHENBACH KURPARK, WALDBRONN (Germany)",8.473052,48.918892,008011731
REICHENBACH IM KANDERTAL (Switzerland),7.689723,46.625277,008507480
DAHN-REICHENBACH (Germany),7.799724,49.138885,008019674
UNTERREICHENBACH (Germany),8.711392,48.826942,008029468
KLOSTERREICHENBACH (Germany),8.398891,48.526666,008014270
REICHENBURG (Switzerland),8.982498,47.172774,008503223
REINBEK (Germany),10.25333,53.508335,008001061
REINOSA (Spain),-4.140835,42.994444,007114202
REINUNGA (Norway),7.13917,60.743887,007612358
REINACH AG (Switzerland),8.184445,47.25,008502168
REINSVOLL (Norway),10.616386,60.678886,007600621
REINACH AG MITTE (Switzerland),8.18333,47.254441,008502176
REINACH AG NORD (Switzerland),8.181388,47.257218,008502167
REINSBUETTEL (Germany),8.906665,54.181115,008046162
REINFELD(HOLST) (Germany),10.494448,53.830553,008001681
REINHEIM(ODENW) (Germany),8.83556,49.829724,008011360
REINFELD(HOLST) (Germany),10.494448,53.830553,008001681
WEINFELDEN (Switzerland),9.106387,47.566115,008506105
RHEINFELDEN(CH) (Switzerland),7.792497,47.551112,008500301
LEINFELDEN (Germany),9.142776,48.696391,008029369
RHEINFELDEN(CH) AUGARTEN (Switzerland),7.768055,47.545835,008500313
RAINFELD-KLEINZELL (Austria),15.70722,48.050552,008101312
RHEINFELDEN(BADEN) (Germany),7.784164,47.556946,008014462
RHEINFELDEN-BEUGGEN (Germany),7.810835,47.581945,008014463
RHEINFELDEN-HERTEN (Germany),7.739721,47.54944,008014460
EINFELD (Germany),9.998054,54.129445,008001299
REINHEIM(ODENW) (Germany),8.83556,49.829724,008011360
REINHARDSBRUNN-FRIEDRICHRODA (Germany),10.562775,50.86361,008016070
WEINHEIM(BERGSTR)HBF (Germany),8.665278,49.553333,008011311
FREIMERSHEIM(RHEINH) (Germany),8.085554,49.709718,008056703
REILSHEIM (Germany),8.778892,49.353889,008014170
STEINHEIM(MAIN) (Germany),8.906944,50.121388,008011057
REICHOLZHEIM (Germany),9.527496,49.728614,008029772
WEINHEIM-LUETZELSACHSEN (Germany),8.649448,49.527498,008011330
STEINHEIM(WESTF) (Germany),9.088337,51.868055,008013452
EPPELSHEIM(RHEINHESS) (Germany),8.162781,49.700001,008019329
REMAGEN (Germany),7.229718,50.577222,008019001
REMAGEN KD (Germany),7.233611,50.579443,008079908
REMAGEN-OBERWINTER (Germany),7.207776,50.61139,008019003
REMAGEN-ROLANDSECK (Germany),7.20694,50.631391,008019004
REMATA (Slovakia),18.804445,48.752781,005617335
REMANVILLERS (France),6.72528,47.899722,008740741
REMCHINGEN (Germany),8.5725,48.953887,008029506
DORMAGEN (Germany),6.814722,51.099442,008015308
MAGENTA (France),2.358329,48.880275,008728187
BREMA (Germany),8.813887,53.083613,008013751
REMSCHEID HBF (Germany),7.2,51.177225,008008453
REMSCHEID-LENNEP (Germany),7.252776,51.190835,008008452
REMSCHEID-GUELDENWERTH (Germany),7.163054,51.169171,008008459
REMSCHEID-LUETTRINGHAUSEN (Germany),7.24278,51.215277,008008450
REMSHALDEN-GERADSTE. (Germany),9.439725,48.805278,008029522
REMSHALDEN-GRUNBACH (Germany),9.420003,48.810276,008029521
KOHLSCHEID (Germany),6.074443,50.831671,008015195
LUEDENSCHEID (Germany),7.628615,51.220275,008008378
WATTENSCHEID (Germany),7.13944,51.47333,008010181
SCHEIDT(SAAR) (Germany),7.056946,49.243888,008025466
SULZ(NECKAR) (Germany),8.636665,48.366388,008029403
ROTTENBURG(NECKAR) (Germany),8.935556,48.472497,008029322
ESSLINGEN(NECKAR) (Germany),9.299997,48.738892,008029055
OBERNDORF(NECKAR) (Germany),8.575556,48.295553,008029406
MARBACH(NECKAR) (Germany),9.264445,48.943613,008029593
FREIBERG(NECKAR) (Germany),9.197781,48.930003,008029591
BENNINGEN(NECKAR) (Germany),9.244444,48.943613,008029592
WERNAU(NECKAR) (Germany),9.41389,48.694171,008029284
WENDLINGEN(NECKAR) (Germany),9.373052,48.673055,008029285
LAUFFEN(NECKAR) (Germany),9.146111,49.076392,008029614
RENCHEN (Germany),8.007222,48.592782,008014288
GRENCHEN NORD (Switzerland),7.389448,47.191948,008500159
GRENCHEN SUED (Switzerland),7.398059,47.188891,008500202
Muenchen City (Germany),11.575275,48.136948,008099999
MUENCHEN-PASING (Germany),11.461948,48.149721,008020286
MUENCHEN HBF (Germany),11.55833,48.140274,008020347
MUENCHEN OST (Germany),11.605002,48.1275,008020234
MUENCHEN-SOLLN (Germany),11.52694,48.080001,008020281
MUENCHEN HARRAS (Germany),11.536387,48.117774,008020283
MUENCHEN-LAIM (Germany),11.503613,48.144445,008020345
RENDSBURG (Germany),9.671108,54.302226,008001410
AHRENSBURG (Germany),10.236107,53.66917,008001628
LEOPOLDSBURG (Belgium),5.257224,51.117222,008832003
AHRENSBURG-GARTENHOLZ (Germany),10.251667,53.688614,008089940
HAMBURG WANDSBEKER CHAUSSEE (Germany),10.059999,53.569722,008001123
HAMBURG-WANDSBEK (Germany),10.077222,53.570001,008001626
REGENSBURG HBF (Germany),12.099723,49.01167,008026294
THOMASBURG-BAVENDORF (Germany),10.629448,53.187501,008001151
DUISBURG HBF (Germany),6.775835,51.429723,008010316
RENNES (France),-1.671939,48.103058,008747100
RENNES (France),-1.671939,48.103058,008747100
BRENNERO BRENNER (Italy),11.505276,47.001943,008302001
RENNEVILLE D6113 (France),1.723888,43.380557,008744357
STEINERNE RENNE (Germany),10.726945,51.816664,008059805
RENNWEG (Austria),16.386113,48.195279,008102844
RENNINGEN (Germany),8.932221,48.775002,008029446
RENNSTEIG (Germany),10.835004,50.615274,008016259
MATREI AM BRENNER (Austria),11.452779,47.127225,008102263
GRIES AM BRENNER (Austria),11.485275,47.041387,008102266
RENNINGEN-MALMSHEIM (Germany),8.904445,48.771667,008029447
RENNINGEN (Germany),8.932221,48.775002,008029446
RENNINGEN SUED (Germany),8.931943,48.762777,008091764
RENNINGEN-MALMSHEIM (Germany),8.904445,48.771667,008029447
"BINNINGEN, DORENBACH (Switzerland)",7.578059,47.543615,008500071
BENNINGEN(NECKAR) (Germany),9.244444,48.943613,008029592
BAD HOENNINGEN (Germany),7.310837,50.513615,008019485
OBERLENNINGEN (Germany),9.470837,48.554443,008029293
UNTERLENNINGEN (Germany),9.460553,48.565275,008029292
SCHWENNINGEN(BAY) (Germany),10.642779,48.656389,008002074
LENNINGEN-BRUCKEN (Germany),9.453056,48.573886,008029291
BRY SUR MARNE RER (France),2.525834,48.844165,008775832
LE PARC DE ST MAUR RER (France),2.486111,48.804999,008775816
MASSY PALAISEAU RER (France),2.25889,48.723889,008775879
MASSY VERRIERES RER (France),2.273615,48.735,008775878
NANTERRE PREFECTURE RER (France),2.222502,48.895835,008775802
NANTERRE UNIVERSITE RER (France),2.216668,48.901948,008775803
NANTERRE VILLE RER (France),2.195274,48.895278,008775804
PARIS AEROPORT CDG 2 RER (France),2.571113,49.003885,008700147
PARIS AUSTERLITZ RER C (France),2.366941,48.840282,008754702
PARIS GARE DE LYON RER (France),2.376811,48.854673,008775858
RETHEL (France),4.370277,49.504441,008717227
RETHEN(LEINE) (Germany),9.819448,52.285829,008013502
ARNHEM CENTRAAL (Netherlands),5.90167,51.984448,008400071
ST. MARGRETHEN (Switzerland),9.638333,47.453336,008506314
RETZ (Austria),15.956941,48.753608,008102667
TAKERN-ST.MARGARETHEN (Austria),15.757776,47.045558,008103498
RETEAG (Romania),24.009927,47.186833,005341107
RETIERS (France),-1.389722,47.913332,008747135
RETECE (Slovenia),14.371109,46.156669,007942305
RETSZILAS (Hungary),18.601387,46.814167,005505942
REUTLINGEN(CH) (Switzerland),8.751943,47.529448,008506036
REUTLINGEN HBF (Germany),9.20917,48.496112,008029309
REUTLINGEN WEST (Germany),9.201943,48.492498,008029311
REUTLINGEN-BETZINGEN (Germany),9.175559,48.496112,008029313
REUTLINGEN-SONDELFINGEN (Germany),9.236947,48.514998,008029307
TREUCHTLINGEN (Germany),10.908059,48.961393,008020369
ALBSTADT-LAUTLINGEN (Germany),8.954721,48.213608,008029348
KREUZLINGEN (Switzerland),9.169168,47.652501,008506131
REICHENBACH(B. ETTLINGEN) (Germany),8.479444,48.920555,008040632
TUTTLINGEN (Germany),8.798615,47.980553,008029429
RHEDA-WIEDENBRUECK (Germany),8.28667,51.856945,008013608
RHEDEN (Netherlands),6.031115,52.010004,008400519
HAMBURG NEUWIEDENTHAL (Germany),9.8775,53.473052,008001046
WIEN SUESSENBRUNN (Austria),16.485282,48.285557,008102810
FORSHEDA (Sweden),13.832502,57.163331,007400935
BREGENZ RIEDENBURG (Austria),9.721393,47.492781,008102335
RHEINBROHL (Germany),7.333337,50.489443,008019486
RHEINFELDEN(CH) (Switzerland),7.792497,47.551112,008500301
LEUTERSHAUSEN-WIEDERSBACH (Germany),10.44,49.295001,008022733
RHEINFELDEN(BADEN) (Germany),7.784164,47.556946,008014462
RHEDEN (Netherlands),6.031115,52.010004,008400519
RHEDA-WIEDENBRUECK (Germany),8.28667,51.856945,008013608
RUEDESHEIM(RHEIN) (Germany),7.915559,49.976941,008011005
RUEDESHEIM(RHEIN) KD (Germany),7.91778,49.976941,008079929
RHEINE (Germany),7.434169,52.27639,008021067
RHENS (Germany),7.62056,50.281387,008019027
RHEINECK (Switzerland),9.590834,47.467224,008506313
RHEINBACH (Germany),6.947502,50.629171,008015453
RHEYDT HBF (Germany),6.439441,51.163058,008015172
RHEINBROHL (Germany),7.333337,50.489443,008019486
MANNHEIM-RHEINAU (Germany),8.534997,49.424167,008014051
RHEINE (Germany),7.434169,52.27639,008021067
RHEINECK (Switzerland),9.590834,47.467224,008506313
RHEINBACH (Germany),6.947502,50.629171,008015453
RHEINBROHL (Germany),7.333337,50.489443,008019486
RHEINHAUSEN (Germany),6.706393,51.393614,008015111
RHEINWEILER (Germany),7.531666,47.709448,008014419
RHEINSHEIM (Germany),8.415836,49.229164,008014087
RHEINE-MESUM (Germany),7.48556,52.223057,008021064
RHEINFELDEN(CH) (Switzerland),7.792497,47.551112,008500301
RHEINBACH (Germany),6.947502,50.629171,008015453
RHEINBACH ROEMERKANAL (Germany),6.967782,50.628335,008098905
RHEINBROHL (Germany),7.333337,50.489443,008019486
RHEINBERG(RHEINL) (Germany),6.591943,51.542502,008015098
RHEINBERG-MILLINGEN (Germany),6.55639,51.560274,008015097
ERBACH(RHEINGAU) (Germany),8.094723,50.023334,008011026
MOENCHENGLADBACH-RHEINDAHLEN (Germany),6.357774,51.150833,008015218
RHEINE (Germany),7.434169,52.27639,008021067
RHEINECK (Switzerland),9.590834,47.467224,008506313
RHEINHAUSEN (Germany),6.706393,51.393614,008015111
RHEINBERG(RHEINL) (Germany),6.591943,51.542502,008015098
RHEINBERG-MILLINGEN (Germany),6.55639,51.560274,008015097
RHEINSBERG(MARK) (Germany),12.899997,53.092782,008028045
RHEINBACH (Germany),6.947502,50.629171,008015453
RHEINBROHL (Germany),7.333337,50.489443,008019486
RHEINBACH ROEMERKANAL (Germany),6.967782,50.628335,008098905
RHEINZABERN BF (Germany),8.274166,49.119442,008019101
RHEINZABERN ALTE ROEMERSTRASSE (Germany),8.27306,49.109446,008092081
RHEINZABERN RAPPENGASSE (Germany),8.27333,49.114722,008092080
HEINSBERG(RHEINL) (Germany),6.098893,51.065004,008015215
RHEINBACH (Germany),6.947502,50.629171,008015453
RHEINBROHL (Germany),7.333337,50.489443,008019486
RHEINBERG(RHEINL) (Germany),6.591943,51.542502,008015098
RHEINBACH ROEMERKANAL (Germany),6.967782,50.628335,008098905
RHEINBERG-MILLINGEN (Germany),6.55639,51.560274,008015097
RHEINE (Germany),7.434169,52.27639,008021067
RHEINECK (Switzerland),9.590834,47.467224,008506313
RHEINSHEIM (Germany),8.415836,49.229164,008014087
RHEINHAUSEN (Germany),6.706393,51.393614,008015111
RHEINWEILER (Germany),7.531666,47.709448,008014419
RHEINE (Germany),7.434169,52.27639,008021067
RHEINE-MESUM (Germany),7.48556,52.223057,008021064
RHEINECK (Switzerland),9.590834,47.467224,008506313
RHEINECK SCHIFFLAENDE (Switzerland),9.590834,47.468609,008506442
RHEINBACH (Germany),6.947502,50.629171,008015453
RHEINBROHL (Germany),7.333337,50.489443,008019486
RHEINSHEIM (Germany),8.415836,49.229164,008014087
RHEINHAUSEN (Germany),6.706393,51.393614,008015111
RHEINWEILER (Germany),7.531666,47.709448,008014419
RHEINFELDEN(CH) (Switzerland),7.792497,47.551112,008500301
RHEINFELDEN(CH) (Switzerland),7.792497,47.551112,008500301
RHEINFELDEN(BADEN) (Germany),7.784164,47.556946,008014462
RHEINFELDEN-HERTEN (Germany),7.739721,47.54944,008014460
RHEINFELDEN-BEUGGEN (Germany),7.810835,47.581945,008014463
RHEINFELDEN(CH) AUGARTEN (Switzerland),7.768055,47.545835,008500313
WEINFELDEN (Switzerland),9.106387,47.566115,008506105
LEINFELDEN (Germany),9.142776,48.696391,008029369
LEINFELDEN ECHTERDI. (Germany),9.169168,48.69222,008029724
LEINFELDEN OBERAICH. (Germany),9.127224,48.705282,008029789
LEINFELDEN-ECHTERDINGEN STUTTGART FLUGHAFEN/MESSE ,9.192504,48.690557,008029725
RHEINSBERG(MARK) (Germany),12.899997,53.092782,008028045
HEINSBERG(RHEINL) (Germany),6.098893,51.065004,008015215
NEURUPPIN RHEINSBERGER TOR (Germany),12.810833,52.929448,008027229
RHEINBERG(RHEINL) (Germany),6.591943,51.542502,008015098
RHEINBERG-MILLINGEN (Germany),6.55639,51.560274,008015097
HEINSBERG-HORST (Germany),6.182223,51.028885,008098454
HEINSBERG-DREMMEN (Germany),6.152496,51.04556,008015212
HEINSBERG-PORSELEN (Germany),6.174448,51.040553,008098456
HEINSBERG KREISHAUS (Germany),6.108889,51.061669,008098450
HEINSBERG-OBERBRUCH (Germany),6.135003,51.053057,008015213
STETTEN-BEINSTEIN (Germany),9.352503,48.811948,008029518
RHEINSHEIM (Germany),8.415836,49.229164,008014087
RHEINSBERG(MARK) (Germany),12.899997,53.092782,008028045
RHEINFELDEN-HERTEN (Germany),7.739721,47.54944,008014460
RHEINFELDEN(CH) AUGARTEN (Switzerland),7.768055,47.545835,008500313
HEIMSTETTEN (Germany),11.759724,48.15889,008020082
WEIL AM RHEIN-GARTENSTADT (Germany),7.616389,47.588615,008060814
DORNSTETTEN (Germany),8.495004,48.472218,008029490
WULLENSTETTEN (Germany),10.071388,48.313891,008098881
BONSTETTEN-WETTSWIL (Switzerland),8.468054,47.32639,008502222
RHENS (Germany),7.62056,50.281387,008019027
RHENS KD (Germany),7.619167,50.283329,008079915
RHENEN (Netherlands),5.578058,51.957498,008400517
RHEYDT-ODENKIRCHEN (Germany),6.446111,51.137781,008015236
RHEINE (Germany),7.434169,52.27639,008021067
WEIL AM RHEIN-GARTENSTADT (Germany),7.616389,47.588615,008060814
MOENCHENGLADBACH-RHEINDAHLEN (Germany),6.357774,51.150833,008015218
RHEINECK (Switzerland),9.590834,47.467224,008506313
RHEINBACH (Germany),6.947502,50.629171,008015453
RHEDEN (Netherlands),6.031115,52.010004,008400519
ST GILLES LYCEE HAUT RHIN (France),7.265001,48.076109,008718155
RHISNES (Belgium),4.801669,50.499169,008861440
RHIWBINA (United Kingdom),-3.212222,51.51833,007039060
RUSINOWICE PODS (Poland),18.764164,50.648893,005107213
INOWROCLAW (Poland),18.244444,52.80528,005101870
TROED-Y-RHIW (United Kingdom),-3.344723,51.709998,007042760
BRWINOW (Poland),20.718059,52.141669,005103413
DOMINOW (Poland),22.841941,51.212499,005105069
HALINOW (Poland),21.35028,52.223336,005103913
CHINON (France),0.251671,47.163056,008757168
RIBNITZ-DAMGARTEN WEST (Germany),12.436945,54.239167,008027064
RIBNITZ-DAMGARTEN OST (Germany),12.486943,54.251114,008027063
BREMGARTEN (Switzerland),8.346664,47.351389,008502273
BREMGARTEN WEST (Switzerland),8.337225,47.345555,008502272
BREMGARTEN OBERTOR (Switzerland),8.343608,47.350553,008502248
BREMGARTEN ISENLAUF (Switzerland),8.341387,47.346113,008502185
BAUMGARTEN (Austria),16.517778,47.727777,008133216
RHEINFELDEN(CH) AUGARTEN (Switzerland),7.768055,47.545835,008500313
BAUMGARTENBERG (Austria),14.747496,48.20861,008102504
PETERSBAUMGARTEN (Austria),16.132221,47.634163,008103309
FICHTENBERG (Germany),9.700835,48.987219,008029585
BERLIN-LICHTENBERG (S) (Germany),13.497222,52.510002,008085778
BERLIN-LICHTENBERG (Germany),13.496665,52.510002,008003231
LICHTENBERG-HOELLEN. (Germany),11.683891,50.36389,008026020
LICHTENBERG(ERZGEB) (Germany),13.403887,50.840274,008046273
LICHTENBERG (EGLISE) (France),7.481389,48.92167,008765438
LICHTENBERG (PICARDIE) (France),7.480553,48.923612,008765439
MUENCHEN LEUCHTENBERGRING (Germany),11.616113,48.13417,008020086
RICHTERSWIL (Switzerland),8.7075,47.208614,008503207
ZUERICH FRIESENBERG (Switzerland),8.507499,47.36472,008503052
BREGENZ RIEDENBURG (Austria),9.721393,47.492781,008102335
BERNBURG-FRIEDENSHALL (Germany),11.768615,51.773615,008024185
GOTHENBURG C (Sweden),11.973335,57.708886,007401318
ROTTENBURG-B.NIEDERN (Germany),8.896669,48.460829,008029323
LAXENBURG-BIEDERMANNSDORF (Austria),16.357221,48.077781,008103036
RIEDERAU (Germany),11.097219,47.982504,008002162
RIEDERSBACH (Austria),12.857496,48.024448,008162086
OLDENBURG(OLDB) (Germany),8.222775,53.144443,008021207
JUDENBURG (Austria),14.662503,47.175003,008103615
LADENBURG (Germany),8.602776,49.474165,008011332
RIEDLINGEN (Germany),9.485004,48.149721,008029246
BLUMBERG-RIEDOESCHINGEN (Germany),8.607504,47.855558,008014540
RIEGEL-MALTERDINGEN (Germany),7.770833,48.151942,008014328
NEU-EDINGEN/FRIEDRICHSFELD (Germany),8.579997,49.448609,008014018
BRAEUNLINGEN INDUSTRIEGEBIET (Germany),8.470832,47.928335,008084505
REHLINGEN-S.-NIEDAL. (Germany),6.594163,49.343615,008025342
NOERDLINGEN (Germany),10.497774,48.850835,008002015
FRANKFURT-SINDLINGEN (Germany),8.512218,50.087499,008011106
WENDLINGEN(NECKAR) (Germany),9.373052,48.673055,008029285
NIEDERWILLINGEN (Germany),11.03861,50.77556,008016284
RIEDSTADT-GODDELAU (Germany),8.48917,49.833329,008011246
RIEDSTADT-WOLFSKEHLEN (Germany),8.493053,49.853887,008011245
RIEDSELTZ (France),7.96278,48.990833,008721346
DUESSELDORF FRIEDRICHSTADT (Germany),6.789166,51.211942,008008328
FRIEDRICHSTADT (Germany),9.079168,54.377502,008001550
RIEDSELTZ (ARRET CENTRE) (France),7.953332,48.995004,008766037
RIEDSELTZ ARRET CHAPELLE (France),7.950833,48.990833,008766036
FRIEDRICHSHAFEN STADT (Germany),9.473893,47.653337,008029162
DRESDEN-FRIEDRICHSTADT (Germany),13.708055,51.056114,008006052
HALLE SUEDSTADT (Germany),11.950835,51.448052,008023078
RIENECK (Germany),9.664168,50.09167,008022599
SCHOENECK FERIENPARK (Germany),12.346945,50.389447,008061607
SCHOENECK(VOGTL) FERIENPARK (Germany),12.346945,50.389447,008059039
RIESA (Germany),13.287774,51.309726,008006233
ROSTOCK-MARIENEHE (Germany),12.080001,54.111664,008027094
EDINGEN-NECKARHAUSEN MANNHEIM-FRIEDRICHSFELD (Germ,8.579997,49.448609,008014018
ST CYPRIEN ARENES (France),1.418615,43.593332,008744617
RIED (Germany),9.769719,50.459167,008005853
RIETI (Italy),12.862503,42.40556,008307405
GENEVE EAUX VIVES RIEU (France),6.143057,46.211108,008774592
RIESA (Germany),13.287774,51.309726,008006233
GLAUBITZ(RIESA) (Germany),13.365557,51.317502,008006230
GROEDITZ(RIESA) (Germany),13.43944,51.411385,008006272
RIESTE (Germany),8.010557,52.484724,008021627
RIESEBY (Germany),9.820553,54.541393,008001394
RIESTEDT (Germany),11.379723,51.483892,008043475
RIESCHWEILER (Germany),7.507503,49.244724,008019735
RIESBUERG-PFLAUMLOCH (Germany),10.436944,48.849163,008029560
FRIESACH IN KAERNTEN (Austria),14.409726,46.954165,008103625
FRIESACK(MARK) (Germany),12.587496,52.760837,008027305
RIETI (Italy),12.862503,42.40556,008307405
RIETSCHEN (Germany),14.783893,51.398612,008047966
RIETLI (Switzerland),9.487224,47.360837,008506385
RIETHEIM(CH) (Switzerland),8.277222,47.600831,008503410
RIETZ IN TIROL (Austria),11.023885,47.291944,008101199
BLUMBERG-RIEDOESCHINGEN (Germany),8.607504,47.855558,008014540
RIETHEIM(WUERTT) (Germany),8.782497,48.038893,008029425
RIETHEIM-WEILHEIM BAHNHOF (Germany),8.775836,48.024996,008080304
RIESBUERG-PFLAUMLOCH (Germany),10.436944,48.849163,008029560
RIESA (Germany),13.287774,51.309726,008006233
RINTELN (Germany),9.077775,52.198885,008013435
HINTERING (Austria),13.864998,47.07222,008143761
Ringsted (Denmark),11.786108,55.438337,008600611
RINGEBU (Norway),10.139167,61.529167,007600734
Ringe (Denmark),10.481386,55.238893,008600563
BANTELN (Germany),9.750276,52.066393,008013066
RINNTHAL (Germany),7.928054,49.216948,008019737
RINKLINGEN (Germany),8.673889,49.036669,008033534
RINGSHEIM (Germany),7.773053,48.248612,008014325
RINKERODE (Germany),7.689445,51.844441,008021056
PRITZERBE (Germany),12.458609,52.49944,008024285
POMMRITZ (Germany),14.574723,51.158887,008006096
LIMMRITZ(SACHS) (Germany),13.049721,51.11778,008006318
ETTERBEEK (Belgium),4.389442,50.821945,008811411
SCHAERBEEK (Belgium),4.37861,50.878334,008811007
JURBEKE (Belgium),3.910559,50.530281,008881166
ROVERBELLA (Italy),10.796665,45.252777,008302333
RIPARBELLA (Italy),10.58194,43.338892,008306750
MARBEHAN (Belgium),5.539719,49.72722,008866175
AMRISWIL (Switzerland),9.301948,47.550554,008506109
ROCHLOV (Czech Republic),13.145834,49.724164,005474625
LIBEREC-ROCHLICE (Czech Republic),15.060833,50.746948,005454222
ROCHE VD(CH) (Switzerland),6.926944,46.35889,008501304
ROCHES GRISES (Switzerland),7.061108,46.293889,008501447
ROCHERS-DE-NAYE (Switzerland),6.979171,46.431667,008501369
ROCHEFORT (France),-0.963607,45.94722,008748514
SUR ROCHE (Switzerland),6.638893,46.640558,008501174
ROCHEFORT-JEMELLE (Belgium),5.266663,50.160276,008864006
ROCHOSO (Portugal),-7.090277,40.506391,009449163
ROCHY CONDE (France),2.172774,49.398889,008731360
ROCKENHAUSEN (Germany),7.817226,49.62833,008019261
ROTENBURG-LISPENHAUSEN (Germany),9.766663,50.990277,008005607
RITSCHENHAUSEN (Germany),10.429447,50.512779,008016139
EHRENHAUSEN (Austria),15.58556,46.727781,008103184
ZUZENHAUSEN (Germany),8.821393,49.2975,008014184
